Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301020240,Chek Lap Kok,18.3,17.3
202301020240,Cheung Chau,16.3,16.0
202301020240,Clear Water Bay,16.8,15.9
202301020240,Happy Valley,18.2,18.0
202301020240,HK Observatory,17.9,17.4
202301020240,HK Park,17.3,17.0
202301020240,Kai Tak Runway Park,17.9,17.6
202301020240,Kau Sai Chau,15.4,15.0
202301020240,King's Park,17.1,16.8
202301020240,Kowloon City,N/A /
202301020240,Kwun Tong,16.8,16.3
202301020240,Lau Fau Shan,15.9,15.7
202301020240,Ngong Ping,13.7,12.7
202301020240,Pak Tam Chung,14.4,14.1
202301020240,Peng Chau,17.1,16.8
202301020240,Sai Kung,16.7,16.1
202301020240,Sha Tin,16.7,16.2
202301020240,Sham Shui Po,16.8,16.6
202301020240,Shau Kei Wan,16.8,16.3
202301020240,Shek Kong,15.5,15.1
202301020240,Sheung Shui,15.9,15.7
202301020240,Stanley,17.3,16.8
202301020240,Ta Kwu Ling,14.6,14.3
202301020240,Tai Lung,14.9,14.6
202301020240,Tai Mei Tuk,15.7,15.2
202301020240,Tai Mo Shan,11.6,10.6
202301020240,Tai Po,15.3,14.7
202301020240,Tate's Cairn,13.0,12.5
202301020240,The Peak,14.6,14.2
202301020240,Tseung Kwan O,16.9,16.3
202301020240,Tsing Yi,18.4,17.7
202301020240,Tsuen Wan Ho Koon,15.8,15.4
202301020240,Tsuen Wan Shing Mun Valley,17.5,16.6
202301020240,Tuen Mun,16.8,16.0
202301020240,Waglan Island,16.9,16.2
202301020240,Wetland Park,16.5,15.8
202301020240,Wong Chuk Hang,18.1,17.9
202301020240,Wong Tai Sin,17.5,16.9
202301020240,Yuen Long Park,16.4,15.9
