Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301120110,Chek Lap Kok,19.2,18.8
202301120110,Cheung Chau,17.4,17.2
202301120110,Clear Water Bay,17.8,17.4
202301120110,Happy Valley,19.3,18.8
202301120110,HK Observatory,18.5,18.2
202301120110,HK Park,18.4,18.2*
202301120110,Kai Tak Runway Park,18.4,18.1
202301120110,Kau Sai Chau,17.2,17.1
202301120110,King's Park,17.9,17.6
202301120110,Kowloon City,17.7,17.2
202301120110,Kwun Tong,17.4,17.0
202301120110,Lau Fau Shan,17.5,17.4
202301120110,Ngong Ping,14.9,14.1
202301120110,Pak Tam Chung,17.3,16.9
202301120110,Peng Chau,18.5,18.3
202301120110,Sai Kung,18.0,17.7
202301120110,Sha Tin,18.3,18.0
202301120110,Sham Shui Po,18.6,18.2
202301120110,Shau Kei Wan,17.9,17.6
202301120110,Shek Kong,18.4,18.2
202301120110,Sheung Shui,18.3,18.0
202301120110,Stanley,18.1,17.9
202301120110,Ta Kwu Ling,17.6,17.4
202301120110,Tai Lung,18.3,18.1
202301120110,Tai Mei Tuk,17.3,17.0
202301120110,Tai Mo Shan,12.3,12.0
202301120110,Tai Po,18.2,17.8
202301120110,Tate's Cairn,13.9,13.7
202301120110,The Peak,15.3,14.8
202301120110,Tseung Kwan O,17.9,17.7
202301120110,Tsing Yi,19.0,18.7
202301120110,Tsuen Wan Ho Koon,17.3,16.9
202301120110,Tsuen Wan Shing Mun Valley,18.1,17.7
202301120110,Tuen Mun,18.5,18.4
202301120110,Waglan Island,17.9,17.5
202301120110,Wetland Park,18.5,18.3
202301120110,Wong Chuk Hang,19.0,18.6
202301120110,Wong Tai Sin,18.5,18.0
202301120110,Yuen Long Park,18.5,18.3
