Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301130640,Chek Lap Kok,23.1,20.4
202301130640,Cheung Chau,19.8,18.9
202301130640,Clear Water Bay,18.7,17.8
202301130640,Happy Valley,20.2,19.9
202301130640,HK Observatory,20.0,18.9
202301130640,HK Park,19.4,18.9
202301130640,Kai Tak Runway Park,19.3,18.6
202301130640,Kau Sai Chau,18.5,18.1
202301130640,King's Park,19.4,18.6
202301130640,Kowloon City,19.0,18.5
202301130640,Kwun Tong,19.3,18.3
202301130640,Lau Fau Shan,20.3,19.6
202301130640,Ngong Ping,19.1,18.6
202301130640,Pak Tam Chung,18.4,18.1
202301130640,Peng Chau,19.9,19.3
202301130640,Sai Kung,18.9,18.4
202301130640,Sha Tin,21.0,19.8
202301130640,Sham Shui Po,20.3,19.7
202301130640,Shau Kei Wan,18.8,17.9
202301130640,Shek Kong,21.2,20.6
202301130640,Sheung Shui,20.0,19.8
202301130640,Stanley,19.6,18.3
202301130640,Ta Kwu Ling,20.0,19.4
202301130640,Tai Lung,20.6,19.7
202301130640,Tai Mei Tuk,19.5,18.7
202301130640,Tai Mo Shan,17.5,16.2
202301130640,Tai Po,19.5,19.1
202301130640,Tate's Cairn,18.8,16.0
202301130640,The Peak,19.9,19.0
202301130640,Tseung Kwan O,19.0,18.1
202301130640,Tsing Yi,20.9,20.2
202301130640,Tsuen Wan Ho Koon,20.1,19.4
202301130640,Tsuen Wan Shing Mun Valley,20.6,20.1
202301130640,Tuen Mun,21.0,20.4
202301130640,Waglan Island,17.8,17.4
202301130640,Wetland Park,20.5,20.1
202301130640,Wong Chuk Hang,21.7,21.2
202301130640,Wong Tai Sin,19.9,19.6
202301130640,Yuen Long Park,21.0,20.0
