Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301142120,Chek Lap Kok,26.9,21.0
202301142120,Cheung Chau,25.5,19.0
202301142120,Clear Water Bay,25.9,19.8
202301142120,Happy Valley,27.3,20.6
202301142120,HK Observatory,24.7,21.4
202301142120,HK Park,24.8,20.1
202301142120,Kai Tak Runway Park,26.1,20.2
202301142120,Kau Sai Chau,27.3,19.0
202301142120,King's Park,25.4,20.7
202301142120,Kowloon City,27.6,21.2
202301142120,Kwun Tong,26.6,21.2
202301142120,Lau Fau Shan,24.6,20.3
202301142120,Ngong Ping,21.3,18.4
202301142120,Pak Tam Chung,26.9,17.1
202301142120,Peng Chau,24.8,20.0
202301142120,Sai Kung,25.3,19.8
202301142120,Sha Tin,27.2,20.8
202301142120,Sham Shui Po,26.7,20.2
202301142120,Shau Kei Wan,25.5,20.5
202301142120,Shek Kong,27.7,20.0
202301142120,Sheung Shui,27.2,20.1
202301142120,Stanley,24.7,19.6
202301142120,Ta Kwu Ling,28.7,18.7
202301142120,Tai Lung,26.6,19.1
202301142120,Tai Mei Tuk,27.6,20.0
202301142120,Tai Mo Shan,19.7,16.6
202301142120,Tai Po,26.3,19.9
202301142120,Tate's Cairn,20.7,17.7
202301142120,The Peak,21.8,18.7
202301142120,Tseung Kwan O,26.4,19.7
202301142120,Tsing Yi,25.9,19.9
202301142120,Tsuen Wan Ho Koon,24.4,19.1
202301142120,Tsuen Wan Shing Mun Valley,26.2,19.4
202301142120,Tuen Mun,27.1,20.9
202301142120,Waglan Island,25.3,19.2
202301142120,Wetland Park,27.5,20.0
202301142120,Wong Chuk Hang,24.7,20.0
202301142120,Wong Tai Sin,28.0,21.3
202301142120,Yuen Long Park,29.1,20.3
