Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301021230,Chek Lap Kok,20.2,16.9
202301021230,Cheung Chau,20.9,15.4
202301021230,Clear Water Bay,20.7,15.9
202301021230,Happy Valley,21.6,17.6
202301021230,HK Observatory,21.0,17.2
202301021230,HK Park,20.7,16.9
202301021230,Kai Tak Runway Park,21.5,17.5
202301021230,Kau Sai Chau,22.3,15.0
202301021230,King's Park,20.6,16.8
202301021230,Kowloon City,N/A /
202301021230,Kwun Tong,20.4,16.3
202301021230,Lau Fau Shan,19.6,15.2
202301021230,Ngong Ping,17.7,11.0
202301021230,Pak Tam Chung,20.7,14.1
202301021230,Peng Chau,19.8,16.3
202301021230,Sai Kung,19.5,16.1
202301021230,Sha Tin,19.6,16.2
202301021230,Sham Shui Po,21.6,16.5
202301021230,Shau Kei Wan,21.2,16.3
202301021230,Shek Kong,20.2,15.1
202301021230,Sheung Shui,19.2,15.5
202301021230,Stanley,20.9,16.8
202301021230,Ta Kwu Ling,19.2,14.3
202301021230,Tai Lung,19.5,14.6
202301021230,Tai Mei Tuk,23.0,15.2
202301021230,Tai Mo Shan,14.0,10.4
202301021230,Tai Po,19.9,14.7
202301021230,Tate's Cairn,17.5,11.3
202301021230,The Peak,18.1,14.1
202301021230,Tseung Kwan O,21.9,16.1
202301021230,Tsing Yi,21.4,17.3
202301021230,Tsuen Wan Ho Koon,19.6,14.9
202301021230,Tsuen Wan Shing Mun Valley,21.1,15.6
202301021230,Tuen Mun,19.3,16.0
202301021230,Waglan Island,20.4,16.0
202301021230,Wetland Park,21.2,15.8
202301021230,Wong Chuk Hang,21.3,17.5
202301021230,Wong Tai Sin,22.2,16.8
202301021230,Yuen Long Park,20.1,15.6
