Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301110140,Chek Lap Kok,18.1,17.5
202301110140,Cheung Chau,16.4,16.1
202301110140,Clear Water Bay,17.2,17.0
202301110140,Happy Valley,18.1,17.6
202301110140,HK Observatory,18.0,17.3
202301110140,HK Park,17.4,17.0
202301110140,Kai Tak Runway Park,17.9,17.1
202301110140,Kau Sai Chau,16.8,16.4
202301110140,King's Park,17.5,16.8
202301110140,Kowloon City,17.2,16.4
202301110140,Kwun Tong,17.1,16.3
202301110140,Lau Fau Shan,16.5,16.3
202301110140,Ngong Ping,13.8,13.8
202301110140,Pak Tam Chung,16.7,16.3
202301110140,Peng Chau,17.5,17.3
202301110140,Sai Kung,17.8,17.2
202301110140,Sha Tin,17.9,17.5
202301110140,Sham Shui Po,17.6,17.4
202301110140,Shau Kei Wan,17.0,16.4
202301110140,Shek Kong,17.1,17.0
202301110140,Sheung Shui,17.0,16.6
202301110140,Stanley,17.5,17.2
202301110140,Ta Kwu Ling,16.5,16.3
202301110140,Tai Lung,16.9,16.6
202301110140,Tai Mei Tuk,16.6,16.5
202301110140,Tai Mo Shan,12.1,11.9
202301110140,Tai Po,17.0,16.8
202301110140,Tate's Cairn,13.9,13.3
202301110140,The Peak,15.0,14.6
202301110140,Tseung Kwan O,17.2,16.7
202301110140,Tsing Yi,18.3,18.0
202301110140,Tsuen Wan Ho Koon,16.2,16.1
202301110140,Tsuen Wan Shing Mun Valley,17.2,16.9
202301110140,Tuen Mun,17.1,17.0
202301110140,Waglan Island,17.3,17.0
202301110140,Wetland Park,17.2,17.1
202301110140,Wong Chuk Hang,18.2,17.6
202301110140,Wong Tai Sin,18.0,17.2
202301110140,Yuen Long Park,16.6,16.5
