Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301010900,Chek Lap Kok,16.1,13.4
202301010900,Cheung Chau,14.5,12.9
202301010900,Clear Water Bay,15.5,13.0
202301010900,Happy Valley,16.9,15.3
202301010900,HK Observatory,16.3,14.5
202301010900,HK Park,16.0,14.6
202301010900,Kai Tak Runway Park,16.5,14.6
202301010900,Kau Sai Chau,14.1,12.2
202301010900,King's Park,15.6,13.7
202301010900,Kowloon City,15.0,13.2
202301010900,Kwun Tong,15.8,13.3
202301010900,Lau Fau Shan,13.5,11.6
202301010900,Ngong Ping,10.4 /
202301010900,Pak Tam Chung,13.4,10.8
202301010900,Peng Chau,15.3,13.2
202301010900,Sai Kung,15.3,13.0
202301010900,Sha Tin,15.4,13.3
202301010900,Sham Shui Po,15.4,13.7
202301010900,Shau Kei Wan,15.7,13.9
202301010900,Shek Kong,13.1,11.2
202301010900,Sheung Shui,13.2,12.0
202301010900,Stanley,16.3,14.5
202301010900,Ta Kwu Ling,13.0 /
202301010900,Tai Lung,13.4,10.3
202301010900,Tai Mei Tuk,14.5,12.5
202301010900,Tai Mo Shan,11.9 /
202301010900,Tai Po,14.0,12.0
202301010900,Tate's Cairn,11.5 /
202301010900,The Peak,13.0,11.4
202301010900,Tseung Kwan O,15.5,13.4
202301010900,Tsing Yi,16.4,14.5
202301010900,Tsuen Wan Ho Koon,13.8,11.7
202301010900,Tsuen Wan Shing Mun Valley,15.1,11.6
202301010900,Tuen Mun,14.7,13.0
202301010900,Waglan Island,15.8,13.9
202301010900,Wetland Park,13.8,11.8
202301010900,Wong Chuk Hang,16.6,14.9
202301010900,Wong Tai Sin,15.6,13.9
202301010900,Yuen Long Park,13.5,11.9
