Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301091320,Chek Lap Kok,20.4,17.8
202301091320,Cheung Chau,20.3,17.4
202301091320,Clear Water Bay,20.2,17.1
202301091320,Happy Valley,22.1,18.5
202301091320,HK Observatory,21.4,18.2
202301091320,HK Park,20.9,18.0
202301091320,Kai Tak Runway Park,21.4,18.0
202301091320,Kau Sai Chau,21.4,16.0
202301091320,King's Park,21.3,17.7
202301091320,Kowloon City,21.4,17.6
202301091320,Kwun Tong,21.0,17.3
202301091320,Lau Fau Shan,20.5,15.9
202301091320,Ngong Ping,16.5,13.8
202301091320,Pak Tam Chung,21.5,15.1
202301091320,Peng Chau,21.0,17.8
202301091320,Sai Kung,21.8,16.8
202301091320,Sha Tin,21.7,17.0
202301091320,Sham Shui Po,22.5,18.0
202301091320,Shau Kei Wan,20.3,17.2
202301091320,Shek Kong,21.9,17.0
202301091320,Sheung Shui,20.9,17.0
202301091320,Stanley,20.9,17.6
202301091320,Ta Kwu Ling,20.7,15.9
202301091320,Tai Lung,21.3,16.5
202301091320,Tai Mei Tuk,21.6,16.1
202301091320,Tai Mo Shan,15.7,10.7
202301091320,Tai Po,21.5,16.7
202301091320,Tate's Cairn,16.5,12.5
202301091320,The Peak,18.5,15.1
202301091320,Tseung Kwan O,21.3,17.1
202301091320,Tsing Yi,22.4,18.9
202301091320,Tsuen Wan Ho Koon,20.8,16.9
202301091320,Tsuen Wan Shing Mun Valley,21.8,18.0
202301091320,Tuen Mun,20.7,17.1
202301091320,Waglan Island,20.4,16.8
202301091320,Wetland Park,22.0,16.7
202301091320,Wong Chuk Hang,21.9,18.8
202301091320,Wong Tai Sin,22.2,18.3
202301091320,Yuen Long Park,21.3,16.5
