Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301130610,Chek Lap Kok,23.1,20.4
202301130610,Cheung Chau,19.8,18.9
202301130610,Clear Water Bay,18.6,17.8
202301130610,Happy Valley,20.2,19.9
202301130610,HK Observatory,20.0,18.9
202301130610,HK Park,19.3,18.9
202301130610,Kai Tak Runway Park,19.3,18.6
202301130610,Kau Sai Chau,18.5,18.1
202301130610,King's Park,19.4,18.6
202301130610,Kowloon City,18.9,18.5
202301130610,Kwun Tong,19.2,18.3
202301130610,Lau Fau Shan,20.3,19.6
202301130610,Ngong Ping,19.1,18.6
202301130610,Pak Tam Chung,18.4,18.1
202301130610,Peng Chau,19.8,19.3
202301130610,Sai Kung,18.9,18.4
202301130610,Sha Tin,20.9,19.8
202301130610,Sham Shui Po,20.3,19.7
202301130610,Shau Kei Wan,18.7,17.9
202301130610,Shek Kong,21.2,20.6
202301130610,Sheung Shui,20.0,19.8
202301130610,Stanley,19.6,18.3
202301130610,Ta Kwu Ling,19.9,19.4
202301130610,Tai Lung,20.6,19.7
202301130610,Tai Mei Tuk,19.4,18.7
202301130610,Tai Mo Shan,17.5,16.2
202301130610,Tai Po,19.4,19.1
202301130610,Tate's Cairn,18.8,16.0
202301130610,The Peak,19.9,19.0
202301130610,Tseung Kwan O,18.9,18.1
202301130610,Tsing Yi,20.8,20.2
202301130610,Tsuen Wan Ho Koon,20.0,19.4
202301130610,Tsuen Wan Shing Mun Valley,20.6,20.1
202301130610,Tuen Mun,20.8,20.4
202301130610,Waglan Island,17.8,17.4
202301130610,Wetland Park,20.5,20.1
202301130610,Wong Chuk Hang,21.7,21.2
202301130610,Wong Tai Sin,19.9,19.6
202301130610,Yuen Long Park,21.0,20.0
