Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301131230,Chek Lap Kok,24.4,20.4
202301131230,Cheung Chau,20.9,18.9
202301131230,Clear Water Bay,19.5,17.8*
202301131230,Happy Valley,24.4,19.9
202301131230,HK Observatory,23.8,18.9
202301131230,HK Park,22.8,18.9
202301131230,Kai Tak Runway Park,21.6,18.6
202301131230,Kau Sai Chau,21.5,18.1
202301131230,King's Park,23.3,18.6
202301131230,Kowloon City,23.0,18.5
202301131230,Kwun Tong,23.0,18.3
202301131230,Lau Fau Shan,22.9,19.6
202301131230,Ngong Ping,19.8,18.6
202301131230,Pak Tam Chung,21.3,18.1
202301131230,Peng Chau,22.2,19.3
202301131230,Sai Kung,20.6,18.4
202301131230,Sha Tin,23.4,19.8
202301131230,Sham Shui Po,23.8,19.7
202301131230,Shau Kei Wan,21.9,17.9
202301131230,Shek Kong,24.0,20.5
202301131230,Sheung Shui,23.3,19.8
202301131230,Stanley,21.2,18.3
202301131230,Ta Kwu Ling,23.5,19.4
202301131230,Tai Lung,24.5,19.7
202301131230,Tai Mei Tuk,22.3,18.7
202301131230,Tai Mo Shan,18.0,16.2
202301131230,Tai Po,21.3,19.1
202301131230,Tate's Cairn,19.6,16.0
202301131230,The Peak,20.6,19.0
202301131230,Tseung Kwan O,22.3,18.1
202301131230,Tsing Yi,22.9,20.2
202301131230,Tsuen Wan Ho Koon,21.1,19.4
202301131230,Tsuen Wan Shing Mun Valley,22.4,20.1
202301131230,Tuen Mun,22.0,20.4
202301131230,Waglan Island,19.7,17.4
202301131230,Wetland Park,24.0,20.1
202301131230,Wong Chuk Hang,23.2,21.2
202301131230,Wong Tai Sin,24.1,19.6
202301131230,Yuen Long Park,23.3,20.0
