Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301020920,Chek Lap Kok,18.3,16.9
202301020920,Cheung Chau,16.5,15.4
202301020920,Clear Water Bay,17.3,15.9
202301020920,Happy Valley,19.9,17.6
202301020920,HK Observatory,18.1,17.2
202301020920,HK Park,17.9,16.9
202301020920,Kai Tak Runway Park,18.9,17.5
202301020920,Kau Sai Chau,16.6,15.0
202301020920,King's Park,17.6,16.8
202301020920,Kowloon City,N/A /
202301020920,Kwun Tong,18.3,16.3
202301020920,Lau Fau Shan,17.0,15.2
202301020920,Ngong Ping,13.7,11.0
202301020920,Pak Tam Chung,16.3,14.1
202301020920,Peng Chau,17.2,16.3
202301020920,Sai Kung,17.0,16.1
202301020920,Sha Tin,17.4,16.2
202301020920,Sham Shui Po,17.5,16.5
202301020920,Shau Kei Wan,18.7,16.3
202301020920,Shek Kong,16.4,15.1
202301020920,Sheung Shui,16.4,15.5
202301020920,Stanley,18.2,16.8
202301020920,Ta Kwu Ling,16.3,14.3
202301020920,Tai Lung,16.4,14.6
202301020920,Tai Mei Tuk,17.3,15.2
202301020920,Tai Mo Shan,12.3,10.4
202301020920,Tai Po,16.7,14.7
202301020920,Tate's Cairn,13.9,11.3
202301020920,The Peak,15.4,14.1
202301020920,Tseung Kwan O,17.9,16.1
202301020920,Tsing Yi,18.6,17.3
202301020920,Tsuen Wan Ho Koon,16.1,14.9
202301020920,Tsuen Wan Shing Mun Valley,17.5,15.6
202301020920,Tuen Mun,17.1,16.0
202301020920,Waglan Island,17.1,16.0
202301020920,Wetland Park,17.0,15.8
202301020920,Wong Chuk Hang,19.1,17.5
202301020920,Wong Tai Sin,19.0,16.8
202301020920,Yuen Long Park,16.4,15.6
