Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301010030,Chek Lap Kok,16.0,15.6
202301010030,Cheung Chau,14.5,14.4
202301010030,Clear Water Bay,15.5,15.1
202301010030,Happy Valley,16.7,16.5
202301010030,HK Observatory,16.3,16.2
202301010030,HK Park,16.0,15.7
202301010030,Kai Tak Runway Park,16.5,16.3
202301010030,Kau Sai Chau,14.1,14.0
202301010030,King's Park,15.6,15.4
202301010030,Kowloon City,15.0,14.9
202301010030,Kwun Tong,15.8,15.5
202301010030,Lau Fau Shan,13.5,13.2
202301010030,Ngong Ping,10.1 /
202301010030,Pak Tam Chung,13.0,12.4
202301010030,Peng Chau,15.2,15.0
202301010030,Sai Kung,15.3,15.1
202301010030,Sha Tin,15.4,15.3
202301010030,Sham Shui Po,15.4,15.4
202301010030,Shau Kei Wan,15.6,15.6
202301010030,Shek Kong,11.8,11.5
202301010030,Sheung Shui,12.6,12.2
202301010030,Stanley,16.3,16.1
202301010030,Ta Kwu Ling,9.9 /
202301010030,Tai Lung,10.8,10.7
202301010030,Tai Mei Tuk,14.5,14.4
202301010030,Tai Mo Shan,8.4 /
202301010030,Tai Po,14.0,13.8
202301010030,Tate's Cairn,11.5,10.7
202301010030,The Peak,13.0,12.9
202301010030,Tseung Kwan O,15.2,14.8
202301010030,Tsing Yi,16.4,16.3
202301010030,Tsuen Wan Ho Koon,13.8,13.5
202301010030,Tsuen Wan Shing Mun Valley,14.5,13.9
202301010030,Tuen Mun,14.7,14.6
202301010030,Waglan Island,15.8,15.6
202301010030,Wetland Park,12.8,12.4
202301010030,Wong Chuk Hang,16.2,16.1
202301010030,Wong Tai Sin,15.6,15.5
202301010030,Yuen Long Park,13.5,13.3
