Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301120850,Chek Lap Kok,19.8,18.4
202301120850,Cheung Chau,18.2,17.2
202301120850,Clear Water Bay,17.8,16.8
202301120850,Happy Valley,19.3,17.8
202301120850,HK Observatory,18.6,17.5
202301120850,HK Park,18.6,17.4*
202301120850,Kai Tak Runway Park,18.4,17.5
202301120850,Kau Sai Chau,17.8,16.8
202301120850,King's Park,18.1,17.0
202301120850,Kowloon City,18.4,16.9
202301120850,Kwun Tong,17.8,16.8
202301120850,Lau Fau Shan,19.1,17.2
202301120850,Ngong Ping,16.6,13.9
202301120850,Pak Tam Chung,18.0,16.8
202301120850,Peng Chau,18.6,17.7
202301120850,Sai Kung,18.4,17.7
202301120850,Sha Tin,19.2,17.9
202301120850,Sham Shui Po,19.3,17.7
202301120850,Shau Kei Wan,17.9,16.8
202301120850,Shek Kong,19.6,18.1
202301120850,Sheung Shui,19.3,17.6
202301120850,Stanley,18.1,16.9
202301120850,Ta Kwu Ling,18.5,17.1
202301120850,Tai Lung,19.3,17.7
202301120850,Tai Mei Tuk,17.5,16.8
202301120850,Tai Mo Shan,14.2,12.0
202301120850,Tai Po,18.3,17.3
202301120850,Tate's Cairn,14.1,13.5
202301120850,The Peak,17.3,14.8
202301120850,Tseung Kwan O,17.9,16.9
202301120850,Tsing Yi,20.0,18.2
202301120850,Tsuen Wan Ho Koon,18.2,16.8
202301120850,Tsuen Wan Shing Mun Valley,19.1,17.6
202301120850,Tuen Mun,19.6,18.2
202301120850,Waglan Island,17.9,16.8
202301120850,Wetland Park,19.8,18.0
202301120850,Wong Chuk Hang,19.5,18.3
202301120850,Wong Tai Sin,19.6,17.6
202301120850,Yuen Long Park,19.9,18.0
