Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301030100,Chek Lap Kok,18.4,17.7
202301030100,Cheung Chau,15.9,15.7
202301030100,Clear Water Bay,16.3,16.0
202301030100,Happy Valley,18.0,17.7
202301030100,HK Observatory,17.8,17.5
202301030100,HK Park,17.3,17.2
202301030100,Kai Tak Runway Park,17.7,17.4
202301030100,Kau Sai Chau,15.7,15.6
202301030100,King's Park,17.1,16.9
202301030100,Kowloon City,N/A /
202301030100,Kwun Tong,16.3,16.0
202301030100,Lau Fau Shan,16.7,16.3
202301030100,Ngong Ping,12.1,11.8
202301030100,Pak Tam Chung,15.4,15.1
202301030100,Peng Chau,16.9,16.8
202301030100,Sai Kung,16.6,16.5
202301030100,Sha Tin,16.9,16.7
202301030100,Sham Shui Po,17.2,16.8
202301030100,Shau Kei Wan,16.5,16.3
202301030100,Shek Kong,16.6,16.3
202301030100,Sheung Shui,16.6,16.2
202301030100,Stanley,17.0,16.9
202301030100,Ta Kwu Ling,15.8,15.3
202301030100,Tai Lung,16.3,16.0
202301030100,Tai Mei Tuk,16.2,15.9
202301030100,Tai Mo Shan,10.6,10.1
202301030100,Tai Po,16.0,15.7
202301030100,Tate's Cairn,12.0,11.9
202301030100,The Peak,14.3,14.2
202301030100,Tseung Kwan O,16.2,16.0
202301030100,Tsing Yi,18.0,17.7
202301030100,Tsuen Wan Ho Koon,15.5,15.3
202301030100,Tsuen Wan Shing Mun Valley,15.5,14.7
202301030100,Tuen Mun,17.4,17.1
202301030100,Waglan Island,16.6,16.3
202301030100,Wetland Park,16.9,16.6
202301030100,Wong Chuk Hang,17.4,17.1
202301030100,Wong Tai Sin,17.2,17.1
202301030100,Yuen Long Park,16.8,16.4
