Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301030320,Chek Lap Kok,18.4,16.7
202301030320,Cheung Chau,15.9,15.4
202301030320,Clear Water Bay,16.3,14.8
202301030320,Happy Valley,18.0,17.5
202301030320,HK Observatory,17.8,17.0
202301030320,HK Park,17.4,16.9
202301030320,Kai Tak Runway Park,17.7,17.0
202301030320,Kau Sai Chau,15.7,15.1
202301030320,King's Park,17.1,16.3
202301030320,Kowloon City,N/A /
202301030320,Kwun Tong,16.3,15.7
202301030320,Lau Fau Shan,16.7,15.6
202301030320,Ngong Ping,12.1,10.8
202301030320,Pak Tam Chung,15.4,14.7
202301030320,Peng Chau,16.9,16.0
202301030320,Sai Kung,16.6,15.9
202301030320,Sha Tin,16.9,16.0
202301030320,Sham Shui Po,17.2,16.4
202301030320,Shau Kei Wan,16.5,16.3
202301030320,Shek Kong,16.6,15.5
202301030320,Sheung Shui,16.6,15.6
202301030320,Stanley,17.0,16.7
202301030320,Ta Kwu Ling,15.8,15.1
202301030320,Tai Lung,16.3,15.5
202301030320,Tai Mei Tuk,16.2,15.3
202301030320,Tai Mo Shan,10.6 /
202301030320,Tai Po,16.2,15.7
202301030320,Tate's Cairn,12.0,10.8
202301030320,The Peak,14.3,13.7
202301030320,Tseung Kwan O,16.4,15.9
202301030320,Tsing Yi,18.0,17.0
202301030320,Tsuen Wan Ho Koon,15.5,14.5
202301030320,Tsuen Wan Shing Mun Valley,16.0,14.7
202301030320,Tuen Mun,17.4,16.3
202301030320,Waglan Island,16.6,16.0
202301030320,Wetland Park,16.9,16.0
202301030320,Wong Chuk Hang,17.6,17.1
202301030320,Wong Tai Sin,17.2,16.3
202301030320,Yuen Long Park,16.8,15.5
