Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301011150,Chek Lap Kok,16.1,13.4
202301011150,Cheung Chau,16.7,12.9
202301011150,Clear Water Bay,17.5,13.0
202301011150,Happy Valley,19.6,15.3
202301011150,HK Observatory,18.6,14.5
202301011150,HK Park,18.0,14.6
202301011150,Kai Tak Runway Park,19.2,14.6
202301011150,Kau Sai Chau,17.9,12.2
202301011150,King's Park,18.1,13.7
202301011150,Kowloon City,17.9,13.2
202301011150,Kwun Tong,17.6,13.3
202301011150,Lau Fau Shan,15.6,11.6
202301011150,Ngong Ping,12.0 /
202301011150,Pak Tam Chung,17.0,10.8
202301011150,Peng Chau,16.8,13.2
202301011150,Sai Kung,16.6,13.0
202301011150,Sha Tin,16.9,13.3
202301011150,Sham Shui Po,18.5,13.7
202301011150,Shau Kei Wan,18.5,13.9
202301011150,Shek Kong,16.6,11.2
202301011150,Sheung Shui,16.4,12.0
202301011150,Stanley,18.3,14.5
202301011150,Ta Kwu Ling,16.0 /
202301011150,Tai Lung,16.1,10.3
202301011150,Tai Mei Tuk,18.2,12.5
202301011150,Tai Mo Shan,12.7 /
202301011150,Tai Po,16.1,12.0
202301011150,Tate's Cairn,14.1 /
202301011150,The Peak,15.0,11.4
202301011150,Tseung Kwan O,18.9,13.4
202301011150,Tsing Yi,19.1,14.5
202301011150,Tsuen Wan Ho Koon,16.2,11.7
202301011150,Tsuen Wan Shing Mun Valley,18.7,11.6
202301011150,Tuen Mun,15.7,13.0
202301011150,Waglan Island,17.7,13.9
202301011150,Wetland Park,17.2,11.8
202301011150,Wong Chuk Hang,19.2,14.9
202301011150,Wong Tai Sin,18.6,13.9
202301011150,Yuen Long Park,16.1,11.9
