Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301110150,Chek Lap Kok,18.1,17.5
202301110150,Cheung Chau,16.4,16.1
202301110150,Clear Water Bay,17.2,16.9
202301110150,Happy Valley,18.1,17.5
202301110150,HK Observatory,18.0,17.3
202301110150,HK Park,17.4,17.0
202301110150,Kai Tak Runway Park,17.9,17.1
202301110150,Kau Sai Chau,16.8,16.4
202301110150,King's Park,17.5,16.8
202301110150,Kowloon City,17.2,16.3
202301110150,Kwun Tong,17.1,16.3
202301110150,Lau Fau Shan,16.5,16.3
202301110150,Ngong Ping,13.8,13.8
202301110150,Pak Tam Chung,16.7,16.3
202301110150,Peng Chau,17.5,17.3
202301110150,Sai Kung,17.8,17.2
202301110150,Sha Tin,17.9,17.5
202301110150,Sham Shui Po,17.6,17.4
202301110150,Shau Kei Wan,17.0,16.4
202301110150,Shek Kong,17.1,17.0
202301110150,Sheung Shui,17.0,16.5
202301110150,Stanley,17.5,17.2
202301110150,Ta Kwu Ling,16.5,16.2
202301110150,Tai Lung,16.9,16.6
202301110150,Tai Mei Tuk,16.6,16.5
202301110150,Tai Mo Shan,12.1,11.9
202301110150,Tai Po,17.0,16.8
202301110150,Tate's Cairn,13.9,13.2
202301110150,The Peak,15.0,14.5
202301110150,Tseung Kwan O,17.2,16.6
202301110150,Tsing Yi,18.3,18.0
202301110150,Tsuen Wan Ho Koon,16.2,16.1
202301110150,Tsuen Wan Shing Mun Valley,17.2,16.9
202301110150,Tuen Mun,17.1,17.0
202301110150,Waglan Island,17.3,16.9
202301110150,Wetland Park,17.2,17.0
202301110150,Wong Chuk Hang,18.2,17.6
202301110150,Wong Tai Sin,18.0,17.0
202301110150,Yuen Long Park,16.6,16.5
