Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301121100,Chek Lap Kok,20.9,18.4
202301121100,Cheung Chau,18.7,17.2
202301121100,Clear Water Bay,17.8,16.8
202301121100,Happy Valley,20.3,17.8
202301121100,HK Observatory,18.8,17.5
202301121100,HK Park,18.8,17.4*
202301121100,Kai Tak Runway Park,18.7,17.5
202301121100,Kau Sai Chau,18.2,16.8
202301121100,King's Park,18.6,17.0
202301121100,Kowloon City,19.0,16.9
202301121100,Kwun Tong,18.2,16.8
202301121100,Lau Fau Shan,21.8,17.2
202301121100,Ngong Ping,17.3,13.9
202301121100,Pak Tam Chung,18.6,16.8
202301121100,Peng Chau,18.9,17.7
202301121100,Sai Kung,18.5,17.7
202301121100,Sha Tin,20.1,17.9
202301121100,Sham Shui Po,20.1,17.7
202301121100,Shau Kei Wan,17.9,16.8
202301121100,Shek Kong,21.8,18.1
202301121100,Sheung Shui,20.4,17.6
202301121100,Stanley,18.4,16.9
202301121100,Ta Kwu Ling,19.6,17.1
202301121100,Tai Lung,20.2,17.7
202301121100,Tai Mei Tuk,18.1,16.8
202301121100,Tai Mo Shan,15.1,12.0
202301121100,Tai Po,18.8,17.3
202301121100,Tate's Cairn,14.5,13.5
202301121100,The Peak,17.9,14.8
202301121100,Tseung Kwan O,17.9,16.9
202301121100,Tsing Yi,20.4,18.2
202301121100,Tsuen Wan Ho Koon,18.8,16.8
202301121100,Tsuen Wan Shing Mun Valley,20.1,17.6
202301121100,Tuen Mun,20.6,18.2
202301121100,Waglan Island,17.9,16.8
202301121100,Wetland Park,22.5,18.0
202301121100,Wong Chuk Hang,20.3,18.3
202301121100,Wong Tai Sin,20.5,17.6
202301121100,Yuen Long Park,22.1,18.0
