Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301011120,Chek Lap Kok,16.1,13.4
202301011120,Cheung Chau,16.7,12.9
202301011120,Clear Water Bay,16.9,13.0
202301011120,Happy Valley,19.6,15.3
202301011120,HK Observatory,18.2,14.5
202301011120,HK Park,17.7,14.6
202301011120,Kai Tak Runway Park,19.2,14.6
202301011120,Kau Sai Chau,17.5,12.2
202301011120,King's Park,18.0,13.7
202301011120,Kowloon City,17.6,13.2
202301011120,Kwun Tong,17.6,13.3
202301011120,Lau Fau Shan,15.2,11.6
202301011120,Ngong Ping,12.0 /
202301011120,Pak Tam Chung,16.7,10.8
202301011120,Peng Chau,16.6,13.2
202301011120,Sai Kung,16.6,13.0
202301011120,Sha Tin,16.2,13.3
202301011120,Sham Shui Po,18.2,13.7
202301011120,Shau Kei Wan,18.5,13.9
202301011120,Shek Kong,16.3,11.2
202301011120,Sheung Shui,15.8,12.0
202301011120,Stanley,18.2,14.5
202301011120,Ta Kwu Ling,15.8 /
202301011120,Tai Lung,15.9,10.3
202301011120,Tai Mei Tuk,17.6,12.5
202301011120,Tai Mo Shan,12.4 /
202301011120,Tai Po,15.9,12.0
202301011120,Tate's Cairn,13.9 /
202301011120,The Peak,15.0,11.4
202301011120,Tseung Kwan O,18.8,13.4
202301011120,Tsing Yi,18.5,14.5
202301011120,Tsuen Wan Ho Koon,15.6,11.7
202301011120,Tsuen Wan Shing Mun Valley,17.8,11.6
202301011120,Tuen Mun,15.4,13.0
202301011120,Waglan Island,17.1,13.9
202301011120,Wetland Park,16.8,11.8
202301011120,Wong Chuk Hang,19.2,14.9
202301011120,Wong Tai Sin,18.6,13.9
202301011120,Yuen Long Park,15.6,11.9
