Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301010520,Chek Lap Kok,16.1,13.7
202301010520,Cheung Chau,14.5,12.9
202301010520,Clear Water Bay,15.5,13.2
202301010520,Happy Valley,16.7,15.5
202301010520,HK Observatory,16.3,14.8
202301010520,HK Park,16.0,14.8
202301010520,Kai Tak Runway Park,16.5,14.8
202301010520,Kau Sai Chau,14.1,12.3
202301010520,King's Park,15.6,14.0
202301010520,Kowloon City,15.0,13.3
202301010520,Kwun Tong,15.8,13.3
202301010520,Lau Fau Shan,13.5,12.0
202301010520,Ngong Ping,10.4 /
202301010520,Pak Tam Chung,13.0,10.8
202301010520,Peng Chau,15.3,13.2
202301010520,Sai Kung,15.3,13.2
202301010520,Sha Tin,15.4,13.3
202301010520,Sham Shui Po,15.4,13.8
202301010520,Shau Kei Wan,15.6,14.0
202301010520,Shek Kong,12.6,11.2
202301010520,Sheung Shui,13.2,12.1
202301010520,Stanley,16.3,14.5
202301010520,Ta Kwu Ling,10.9 /
202301010520,Tai Lung,12.1,10.3
202301010520,Tai Mei Tuk,14.5,12.7
202301010520,Tai Mo Shan,10.4 /
202301010520,Tai Po,14.0,12.2
202301010520,Tate's Cairn,11.5 /
202301010520,The Peak,13.0,11.5
202301010520,Tseung Kwan O,15.2,13.5
202301010520,Tsing Yi,16.4,14.5
202301010520,Tsuen Wan Ho Koon,13.8,11.8
202301010520,Tsuen Wan Shing Mun Valley,14.5,11.6
202301010520,Tuen Mun,14.7,13.1
202301010520,Waglan Island,15.8,14.1
202301010520,Wetland Park,12.8,11.8
202301010520,Wong Chuk Hang,16.2,15.0
202301010520,Wong Tai Sin,15.6,14.1
202301010520,Yuen Long Park,13.5,11.9
