Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301022240,Chek Lap Kok,20.2,16.9
202301022240,Cheung Chau,21.3,15.4
202301022240,Clear Water Bay,20.7,15.5
202301022240,Happy Valley,22.5,17.6
202301022240,HK Observatory,21.6,17.2
202301022240,HK Park,21.5,16.9
202301022240,Kai Tak Runway Park,21.8,17.5
202301022240,Kau Sai Chau,22.3,15.0
202301022240,King's Park,22.3,16.8
202301022240,Kowloon City,N/A /
202301022240,Kwun Tong,21.3,16.3
202301022240,Lau Fau Shan,20.7,15.2
202301022240,Ngong Ping,17.9,11.0
202301022240,Pak Tam Chung,20.8,14.1
202301022240,Peng Chau,20.6,16.3
202301022240,Sai Kung,20.1,16.1
202301022240,Sha Tin,21.1,16.2
202301022240,Sham Shui Po,22.5,16.5
202301022240,Shau Kei Wan,21.4,16.3
202301022240,Shek Kong,21.1,15.1
202301022240,Sheung Shui,21.5,15.5
202301022240,Stanley,21.1,16.8
202301022240,Ta Kwu Ling,21.2,14.3
202301022240,Tai Lung,21.4,14.5
202301022240,Tai Mei Tuk,23.7,15.2
202301022240,Tai Mo Shan,15.7 /
202301022240,Tai Po,20.8,14.7
202301022240,Tate's Cairn,18.7,11.3
202301022240,The Peak,19.3,14.1
202301022240,Tseung Kwan O,22.2,15.8
202301022240,Tsing Yi,22.3,17.2
202301022240,Tsuen Wan Ho Koon,19.9,14.9
202301022240,Tsuen Wan Shing Mun Valley,22.4,14.5
202301022240,Tuen Mun,20.5,16.0
202301022240,Waglan Island,21.0,16.0
202301022240,Wetland Park,22.6,15.8
202301022240,Wong Chuk Hang,22.1,16.1
202301022240,Wong Tai Sin,22.2,16.8
202301022240,Yuen Long Park,21.1,15.6
