Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301011630,Chek Lap Kok,17.9,13.4
202301011630,Cheung Chau,19.6,12.9
202301011630,Clear Water Bay,19.1,13.0
202301011630,Happy Valley,20.8,15.3
202301011630,HK Observatory,19.3,14.5
202301011630,HK Park,19.0,14.6
202301011630,Kai Tak Runway Park,20.2,14.6
202301011630,Kau Sai Chau,19.4,12.2
202301011630,King's Park,19.5,13.7
202301011630,Kowloon City,19.6,13.2*
202301011630,Kwun Tong,19.8,13.3
202301011630,Lau Fau Shan,17.1,11.6
202301011630,Ngong Ping,13.8 /
202301011630,Pak Tam Chung,18.5,10.8
202301011630,Peng Chau,17.9,13.2
202301011630,Sai Kung,18.1,13.0
202301011630,Sha Tin,19.0,13.3
202301011630,Sham Shui Po,21.0,13.7
202301011630,Shau Kei Wan,19.5,13.9
202301011630,Shek Kong,18.0,11.2
202301011630,Sheung Shui,17.9,12.0
202301011630,Stanley,19.5,14.5
202301011630,Ta Kwu Ling,17.6 /
202301011630,Tai Lung,18.1,10.3
202301011630,Tai Mei Tuk,19.8,12.5
202301011630,Tai Mo Shan,14.6 /
202301011630,Tai Po,18.3,12.0
202301011630,Tate's Cairn,15.2 /
202301011630,The Peak,17.1,11.4
202301011630,Tseung Kwan O,19.9,13.4
202301011630,Tsing Yi,20.9,14.5
202301011630,Tsuen Wan Ho Koon,17.7,11.7
202301011630,Tsuen Wan Shing Mun Valley,21.6,11.6
202301011630,Tuen Mun,18.1,13.0
202301011630,Waglan Island,19.0,13.9
202301011630,Wetland Park,19.3,11.8
202301011630,Wong Chuk Hang,20.7,14.9
202301011630,Wong Tai Sin,20.2,13.9
202301011630,Yuen Long Park,18.4,11.9
