Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301131020,Chek Lap Kok,23.9,20.4
202301131020,Cheung Chau,20.3,18.9
202301131020,Clear Water Bay,19.5,17.8
202301131020,Happy Valley,22.8,19.9
202301131020,HK Observatory,21.3,18.9
202301131020,HK Park,20.7,18.9
202301131020,Kai Tak Runway Park,19.9,18.6
202301131020,Kau Sai Chau,20.0,18.1
202301131020,King's Park,21.9,18.6
202301131020,Kowloon City,21.6,18.5
202301131020,Kwun Tong,21.4,18.3
202301131020,Lau Fau Shan,22.4,19.6
202301131020,Ngong Ping,19.3,18.6
202301131020,Pak Tam Chung,19.6,18.1
202301131020,Peng Chau,20.7,19.3
202301131020,Sai Kung,19.4,18.4
202301131020,Sha Tin,22.3,19.8
202301131020,Sham Shui Po,22.5,19.7
202301131020,Shau Kei Wan,19.8,17.9
202301131020,Shek Kong,23.6,20.5
202301131020,Sheung Shui,22.4,19.8
202301131020,Stanley,19.6,18.3
202301131020,Ta Kwu Ling,23.0,19.4
202301131020,Tai Lung,23.7,19.7
202301131020,Tai Mei Tuk,21.1,18.7
202301131020,Tai Mo Shan,17.6,16.2
202301131020,Tai Po,20.5,19.1
202301131020,Tate's Cairn,19.1,16.0
202301131020,The Peak,20.3,19.0
202301131020,Tseung Kwan O,20.0,18.1
202301131020,Tsing Yi,22.4,20.2
202301131020,Tsuen Wan Ho Koon,20.8,19.4
202301131020,Tsuen Wan Shing Mun Valley,21.9,20.1
202301131020,Tuen Mun,21.9,20.4
202301131020,Waglan Island,18.6,17.4
202301131020,Wetland Park,24.0,20.1
202301131020,Wong Chuk Hang,22.4,21.2
202301131020,Wong Tai Sin,21.9,19.6
202301131020,Yuen Long Park,23.1,20.0
