Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301100040,Chek Lap Kok,19.3,19.0
202301100040,Cheung Chau,17.6,17.0
202301100040,Clear Water Bay,17.0,17.0
202301100040,Happy Valley,18.6,18.4
202301100040,HK Observatory,18.7,18.6
202301100040,HK Park,18.4,18.1
202301100040,Kai Tak Runway Park,18.1,17.9
202301100040,Kau Sai Chau,17.4,17.1
202301100040,King's Park,18.0,17.9
202301100040,Kowloon City,17.9,17.7
202301100040,Kwun Tong,17.5,17.2
202301100040,Lau Fau Shan,17.8,17.7
202301100040,Ngong Ping,14.9,14.7
202301100040,Pak Tam Chung,16.8,16.7
202301100040,Peng Chau,18.8,18.5
202301100040,Sai Kung,17.9,17.8
202301100040,Sha Tin,18.4,18.3
202301100040,Sham Shui Po,18.5,18.3
202301100040,Shau Kei Wan,17.1,16.9
202301100040,Shek Kong,18.6,18.5
202301100040,Sheung Shui,18.3,18.2
202301100040,Stanley,17.5,17.3
202301100040,Ta Kwu Ling,17.7,17.5
202301100040,Tai Lung,18.5,18.3
202301100040,Tai Mei Tuk,17.7,17.6
202301100040,Tai Mo Shan,13.4,13.1
202301100040,Tai Po,17.7,17.6
202301100040,Tate's Cairn,14.6,14.2
202301100040,The Peak,15.6,15.4
202301100040,Tseung Kwan O,17.6,17.4
202301100040,Tsing Yi,19.0,18.9
202301100040,Tsuen Wan Ho Koon,18.0,17.9
202301100040,Tsuen Wan Shing Mun Valley,19.0,18.9
202301100040,Tuen Mun,18.8,18.7
202301100040,Waglan Island,16.9,16.7
202301100040,Wetland Park,18.4,18.3
202301100040,Wong Chuk Hang,18.8,18.5
202301100040,Wong Tai Sin,18.6,18.5
202301100040,Yuen Long Park,18.1,18.1
