Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301060950,Chek Lap Kok,20.4,17.1
202301060950,Cheung Chau,18.8,15.2
202301060950,Clear Water Bay,20.2,15.5
202301060950,Happy Valley,21.8,15.4
202301060950,HK Observatory,19.7,17.0
202301060950,HK Park,19.5,16.1
202301060950,Kai Tak Runway Park,21.3,16.8
202301060950,Kau Sai Chau,20.8,13.9
202301060950,King's Park,19.8,16.0
202301060950,Kowloon City,20.3,15.6
202301060950,Kwun Tong,20.8,15.4
202301060950,Lau Fau Shan,19.4,14.9
202301060950,Ngong Ping,15.5,13.0
202301060950,Pak Tam Chung,19.4,10.3
202301060950,Peng Chau,20.9,16.3
202301060950,Sai Kung,18.9,15.0
202301060950,Sha Tin,20.2,15.7
202301060950,Sham Shui Po,20.8,15.8
202301060950,Shau Kei Wan,20.7,15.7
202301060950,Shek Kong,19.7,13.9
202301060950,Sheung Shui,19.3,14.0
202301060950,Stanley,19.4,16.1
202301060950,Ta Kwu Ling,19.4,12.2
202301060950,Tai Lung,20.0,12.5
202301060950,Tai Mei Tuk,20.3,15.6
202301060950,Tai Mo Shan,13.8,10.9
202301060950,Tai Po,20.6,14.6
202301060950,Tate's Cairn,15.4,12.8
202301060950,The Peak,18.0,14.1
202301060950,Tseung Kwan O,20.9,15.0
202301060950,Tsing Yi,20.4,15.4
202301060950,Tsuen Wan Ho Koon,17.9,13.8
202301060950,Tsuen Wan Shing Mun Valley,20.0,13.6
202301060950,Tuen Mun,19.8,15.7
202301060950,Waglan Island,17.7,15.7
202301060950,Wetland Park,21.0,14.4
202301060950,Wong Chuk Hang,20.9,15.1
202301060950,Wong Tai Sin,20.8,15.7
202301060950,Yuen Long Park,20.4,14.1
