Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301060820,Chek Lap Kok,18.8,17.1
202301060820,Cheung Chau,16.7,15.2
202301060820,Clear Water Bay,17.9,15.5
202301060820,Happy Valley,17.8,15.4
202301060820,HK Observatory,18.4,17.0
202301060820,HK Park,18.4,16.1
202301060820,Kai Tak Runway Park,19.3,16.8
202301060820,Kau Sai Chau,17.2,13.9
202301060820,King's Park,18.2,16.0
202301060820,Kowloon City,17.8,15.6
202301060820,Kwun Tong,18.5,15.4
202301060820,Lau Fau Shan,16.2,14.9
202301060820,Ngong Ping,15.5,13.0
202301060820,Pak Tam Chung,15.3,10.3
202301060820,Peng Chau,17.4,16.3
202301060820,Sai Kung,18.0,15.0
202301060820,Sha Tin,18.3,15.7
202301060820,Sham Shui Po,18.8,15.8
202301060820,Shau Kei Wan,18.8,15.7
202301060820,Shek Kong,15.4,13.9
202301060820,Sheung Shui,16.6,14.0
202301060820,Stanley,17.7,16.1
202301060820,Ta Kwu Ling,16.1,12.2
202301060820,Tai Lung,13.9,12.5
202301060820,Tai Mei Tuk,18.0,15.6
202301060820,Tai Mo Shan,13.8,10.9
202301060820,Tai Po,16.3,14.6
202301060820,Tate's Cairn,15.0,12.8
202301060820,The Peak,15.6,14.1
202301060820,Tseung Kwan O,17.6,15.0
202301060820,Tsing Yi,17.0,15.4
202301060820,Tsuen Wan Ho Koon,14.8,13.8
202301060820,Tsuen Wan Shing Mun Valley,14.7,13.6
202301060820,Tuen Mun,17.5,15.7
202301060820,Waglan Island,16.9,15.7
202301060820,Wetland Park,16.2,14.4
202301060820,Wong Chuk Hang,18.4,15.1
202301060820,Wong Tai Sin,19.1,15.7
202301060820,Yuen Long Park,17.0,14.1
