Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301131810,Chek Lap Kok,25.4,20.4
202301131810,Cheung Chau,20.9,18.9
202301131810,Clear Water Bay,22.0,17.8*
202301131810,Happy Valley,24.4,19.9
202301131810,HK Observatory,23.9,18.9
202301131810,HK Park,23.0,18.9
202301131810,Kai Tak Runway Park,23.7,18.6
202301131810,Kau Sai Chau,21.6,18.1
202301131810,King's Park,23.6,18.6
202301131810,Kowloon City,23.0,18.5
202301131810,Kwun Tong,23.0,18.3
202301131810,Lau Fau Shan,23.2,19.6
202301131810,Ngong Ping,19.8,18.6
202301131810,Pak Tam Chung,21.3,18.1
202301131810,Peng Chau,22.4,19.3
202301131810,Sai Kung,20.6,18.4
202301131810,Sha Tin,23.8,19.8
202301131810,Sham Shui Po,23.9,19.7
202301131810,Shau Kei Wan,22.2,17.9
202301131810,Shek Kong,24.0,20.5
202301131810,Sheung Shui,23.3,19.8
202301131810,Stanley,21.9,18.3
202301131810,Ta Kwu Ling,23.5,19.4
202301131810,Tai Lung,24.5,19.7
202301131810,Tai Mei Tuk,22.3,18.7
202301131810,Tai Mo Shan,18.3,16.2
202301131810,Tai Po,21.8,19.1
202301131810,Tate's Cairn,19.7,16.0
202301131810,The Peak,20.7,19.0
202301131810,Tseung Kwan O,22.3,18.1
202301131810,Tsing Yi,23.2,20.2
202301131810,Tsuen Wan Ho Koon,21.5,19.4
202301131810,Tsuen Wan Shing Mun Valley,22.9,20.1
202301131810,Tuen Mun,22.3,20.4
202301131810,Waglan Island,20.8,17.4
202301131810,Wetland Park,24.1,20.1
202301131810,Wong Chuk Hang,23.2,21.2
202301131810,Wong Tai Sin,24.1,19.6
202301131810,Yuen Long Park,23.8,20.0
