Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301011230,Chek Lap Kok,16.1,13.4
202301011230,Cheung Chau,17.7,12.9
202301011230,Clear Water Bay,17.6,13.0
202301011230,Happy Valley,19.6,15.3
202301011230,HK Observatory,18.6,14.5
202301011230,HK Park,18.1,14.6
202301011230,Kai Tak Runway Park,19.2,14.6
202301011230,Kau Sai Chau,17.9,12.2
202301011230,King's Park,18.1,13.7
202301011230,Kowloon City,17.9,13.2
202301011230,Kwun Tong,18.0,13.3
202301011230,Lau Fau Shan,15.9,11.6
202301011230,Ngong Ping,12.0 /
202301011230,Pak Tam Chung,17.0,10.8
202301011230,Peng Chau,16.8,13.2
202301011230,Sai Kung,17.0,13.0
202301011230,Sha Tin,17.2,13.3
202301011230,Sham Shui Po,19.1,13.7
202301011230,Shau Kei Wan,18.5,13.9
202301011230,Shek Kong,16.9,11.2
202301011230,Sheung Shui,17.0,12.0
202301011230,Stanley,18.5,14.5
202301011230,Ta Kwu Ling,16.3 /
202301011230,Tai Lung,16.6,10.3
202301011230,Tai Mei Tuk,18.6,12.5
202301011230,Tai Mo Shan,13.2 /
202301011230,Tai Po,16.4,12.0
202301011230,Tate's Cairn,14.1 /
202301011230,The Peak,15.3,11.4
202301011230,Tseung Kwan O,18.9,13.4
202301011230,Tsing Yi,19.1,14.5
202301011230,Tsuen Wan Ho Koon,16.5,11.7
202301011230,Tsuen Wan Shing Mun Valley,18.8,11.6
202301011230,Tuen Mun,16.0,13.0
202301011230,Waglan Island,18.2,13.9
202301011230,Wetland Park,17.6,11.8
202301011230,Wong Chuk Hang,19.2,14.9
202301011230,Wong Tai Sin,18.7,13.9
202301011230,Yuen Long Park,16.5,11.9
