Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301130950,Chek Lap Kok,23.9,20.4
202301130950,Cheung Chau,20.1,18.9
202301130950,Clear Water Bay,19.5,17.8
202301130950,Happy Valley,22.7,19.9
202301130950,HK Observatory,21.0,18.9
202301130950,HK Park,20.3,18.9
202301130950,Kai Tak Runway Park,19.7,18.6
202301130950,Kau Sai Chau,20.0,18.1
202301130950,King's Park,21.3,18.6
202301130950,Kowloon City,21.0,18.5
202301130950,Kwun Tong,21.1,18.3
202301130950,Lau Fau Shan,21.9,19.6
202301130950,Ngong Ping,19.2,18.6
202301130950,Pak Tam Chung,19.5,18.1
202301130950,Peng Chau,20.7,19.3
202301130950,Sai Kung,19.4,18.4
202301130950,Sha Tin,21.5,19.8
202301130950,Sham Shui Po,22.2,19.7
202301130950,Shau Kei Wan,19.6,17.9
202301130950,Shek Kong,22.5,20.5
202301130950,Sheung Shui,21.5,19.8
202301130950,Stanley,19.6,18.3
202301130950,Ta Kwu Ling,21.4,19.4
202301130950,Tai Lung,22.0,19.7
202301130950,Tai Mei Tuk,20.6,18.7
202301130950,Tai Mo Shan,17.5,16.2
202301130950,Tai Po,20.3,19.1
202301130950,Tate's Cairn,19.1,16.0
202301130950,The Peak,20.3,19.0
202301130950,Tseung Kwan O,19.9,18.1
202301130950,Tsing Yi,22.0,20.2
202301130950,Tsuen Wan Ho Koon,20.8,19.4
202301130950,Tsuen Wan Shing Mun Valley,21.5,20.1
202301130950,Tuen Mun,21.7,20.4
202301130950,Waglan Island,18.6,17.4
202301130950,Wetland Park,23.2,20.1
202301130950,Wong Chuk Hang,22.0,21.2
202301130950,Wong Tai Sin,21.5,19.6
202301130950,Yuen Long Park,22.1,20.0
