Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301142000,Chek Lap Kok,26.9,21.0
202301142000,Cheung Chau,25.5,19.3
202301142000,Clear Water Bay,25.9,19.8
202301142000,Happy Valley,27.3,21.3
202301142000,HK Observatory,24.7,21.8
202301142000,HK Park,24.8,20.8
202301142000,Kai Tak Runway Park,26.1,20.7
202301142000,Kau Sai Chau,27.3,19.8
202301142000,King's Park,25.4,21.6
202301142000,Kowloon City,27.6,21.2
202301142000,Kwun Tong,26.6,21.3
202301142000,Lau Fau Shan,24.6,20.3
202301142000,Ngong Ping,21.3,18.4
202301142000,Pak Tam Chung,26.9,18.2
202301142000,Peng Chau,24.8,20.4
202301142000,Sai Kung,25.3,20.1
202301142000,Sha Tin,27.2,21.3
202301142000,Sham Shui Po,26.7,21.1
202301142000,Shau Kei Wan,25.5,21.1
202301142000,Shek Kong,27.7,20.0
202301142000,Sheung Shui,27.2,20.1
202301142000,Stanley,24.7,19.8
202301142000,Ta Kwu Ling,28.7,18.7
202301142000,Tai Lung,26.6,20.0
202301142000,Tai Mei Tuk,27.6,20.0
202301142000,Tai Mo Shan,19.7,16.6
202301142000,Tai Po,26.3,19.9
202301142000,Tate's Cairn,20.7,17.7
202301142000,The Peak,21.8,19.0
202301142000,Tseung Kwan O,26.4,20.0
202301142000,Tsing Yi,25.9,20.6
202301142000,Tsuen Wan Ho Koon,24.4,19.6
202301142000,Tsuen Wan Shing Mun Valley,26.2,19.9
202301142000,Tuen Mun,27.1,20.9
202301142000,Waglan Island,25.3,19.7
202301142000,Wetland Park,27.5,20.0
202301142000,Wong Chuk Hang,24.7,20.7
202301142000,Wong Tai Sin,28.0,21.6
202301142000,Yuen Long Park,29.1,20.3
