Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301021000,Chek Lap Kok,18.6,16.9
202301021000,Cheung Chau,17.9,15.4
202301021000,Clear Water Bay,19.0,15.9
202301021000,Happy Valley,20.8,17.6
202301021000,HK Observatory,18.9,17.2
202301021000,HK Park,18.8,16.9
202301021000,Kai Tak Runway Park,20.4,17.5
202301021000,Kau Sai Chau,17.0,15.0
202301021000,King's Park,19.4,16.8
202301021000,Kowloon City,N/A /
202301021000,Kwun Tong,20.0,16.3
202301021000,Lau Fau Shan,17.2,15.2
202301021000,Ngong Ping,13.9,11.0
202301021000,Pak Tam Chung,16.7,14.1
202301021000,Peng Chau,18.6,16.3
202301021000,Sai Kung,17.3,16.1
202301021000,Sha Tin,17.8,16.2
202301021000,Sham Shui Po,18.6,16.5
202301021000,Shau Kei Wan,19.7,16.3
202301021000,Shek Kong,16.9,15.1
202301021000,Sheung Shui,16.7,15.5
202301021000,Stanley,19.2,16.8
202301021000,Ta Kwu Ling,16.6,14.3
202301021000,Tai Lung,17.3,14.6
202301021000,Tai Mei Tuk,19.4,15.2
202301021000,Tai Mo Shan,12.5,10.4
202301021000,Tai Po,17.5,14.7
202301021000,Tate's Cairn,15.4,11.3
202301021000,The Peak,17.0,14.1
202301021000,Tseung Kwan O,20.2,16.1
202301021000,Tsing Yi,19.1,17.3
202301021000,Tsuen Wan Ho Koon,17.0,14.9
202301021000,Tsuen Wan Shing Mun Valley,19.1,15.6
202301021000,Tuen Mun,17.3,16.0
202301021000,Waglan Island,17.5,16.0
202301021000,Wetland Park,18.1,15.8
202301021000,Wong Chuk Hang,20.2,17.5
202301021000,Wong Tai Sin,20.2,16.8
202301021000,Yuen Long Park,16.7,15.6
