Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301090520,Chek Lap Kok,19.2,17.8
202301090520,Cheung Chau,18.1,17.4
202301090520,Clear Water Bay,17.8,17.1
202301090520,Happy Valley,19.4,18.5
202301090520,HK Observatory,18.8,18.2
202301090520,HK Park,18.5,18.0
202301090520,Kai Tak Runway Park,18.9,18.0
202301090520,Kau Sai Chau,17.1,16.0
202301090520,King's Park,18.5,17.7
202301090520,Kowloon City,18.8,17.6
202301090520,Kwun Tong,18.6,17.3
202301090520,Lau Fau Shan,16.9,15.9
202301090520,Ngong Ping,15.0,13.8
202301090520,Pak Tam Chung,15.4,15.1
202301090520,Peng Chau,18.8,17.8
202301090520,Sai Kung,18.0,16.8
202301090520,Sha Tin,17.8,17.0
202301090520,Sham Shui Po,18.9,18.0
202301090520,Shau Kei Wan,18.2,17.2
202301090520,Shek Kong,18.8,17.0
202301090520,Sheung Shui,17.7,17.0
202301090520,Stanley,18.5,17.6
202301090520,Ta Kwu Ling,17.1,15.9
202301090520,Tai Lung,18.1,16.5
202301090520,Tai Mei Tuk,16.7,16.1
202301090520,Tai Mo Shan,12.1,10.8
202301090520,Tai Po,17.6,16.7
202301090520,Tate's Cairn,14.1,12.5
202301090520,The Peak,16.2,15.1
202301090520,Tseung Kwan O,18.1,17.1
202301090520,Tsing Yi,19.9,18.9
202301090520,Tsuen Wan Ho Koon,17.9,16.9
202301090520,Tsuen Wan Shing Mun Valley,18.8,18.0
202301090520,Tuen Mun,17.8,17.1
202301090520,Waglan Island,17.3,16.8
202301090520,Wetland Park,17.9,16.7
202301090520,Wong Chuk Hang,20.1,18.8
202301090520,Wong Tai Sin,20.1,18.3
202301090520,Yuen Long Park,17.3,16.5
