Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301011130,Chek Lap Kok,16.1,13.4
202301011130,Cheung Chau,16.7,12.9
202301011130,Clear Water Bay,17.3,13.0
202301011130,Happy Valley,19.6,15.3
202301011130,HK Observatory,18.4,14.5
202301011130,HK Park,17.9,14.6
202301011130,Kai Tak Runway Park,19.2,14.6
202301011130,Kau Sai Chau,17.5,12.2
202301011130,King's Park,18.0,13.7
202301011130,Kowloon City,17.7,13.2
202301011130,Kwun Tong,17.6,13.3
202301011130,Lau Fau Shan,15.3,11.6
202301011130,Ngong Ping,12.0 /
202301011130,Pak Tam Chung,17.0,10.8
202301011130,Peng Chau,16.8,13.2
202301011130,Sai Kung,16.6,13.0
202301011130,Sha Tin,16.4,13.3
202301011130,Sham Shui Po,18.5,13.7
202301011130,Shau Kei Wan,18.5,13.9
202301011130,Shek Kong,16.3,11.2
202301011130,Sheung Shui,16.0,12.0
202301011130,Stanley,18.3,14.5
202301011130,Ta Kwu Ling,15.8 /
202301011130,Tai Lung,15.9,10.3
202301011130,Tai Mei Tuk,17.6,12.5
202301011130,Tai Mo Shan,12.4 /
202301011130,Tai Po,15.9,12.0
202301011130,Tate's Cairn,13.9 /
202301011130,The Peak,15.0,11.4
202301011130,Tseung Kwan O,18.8,13.4
202301011130,Tsing Yi,18.8,14.5
202301011130,Tsuen Wan Ho Koon,15.7,11.7
202301011130,Tsuen Wan Shing Mun Valley,18.1,11.6
202301011130,Tuen Mun,15.7,13.0
202301011130,Waglan Island,17.2,13.9
202301011130,Wetland Park,17.2,11.8
202301011130,Wong Chuk Hang,19.2,14.9
202301011130,Wong Tai Sin,18.6,13.9
202301011130,Yuen Long Park,15.7,11.9
