Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301030540,Chek Lap Kok,18.4,16.1
202301030540,Cheung Chau,15.9,14.5
202301030540,Clear Water Bay,16.3,13.8
202301030540,Happy Valley,18.0,16.9
202301030540,HK Observatory,17.8,16.3
202301030540,HK Park,17.4,16.4
202301030540,Kai Tak Runway Park,17.7,16.4
202301030540,Kau Sai Chau,15.7,14.6
202301030540,King's Park,17.1,15.6
202301030540,Kowloon City,N/A /
202301030540,Kwun Tong,16.3,15.2
202301030540,Lau Fau Shan,16.7,14.9
202301030540,Ngong Ping,12.1,10.2
202301030540,Pak Tam Chung,15.4,14.3
202301030540,Peng Chau,16.9,15.6
202301030540,Sai Kung,16.6,15.3
202301030540,Sha Tin,16.9,15.6
202301030540,Sham Shui Po,17.2,16.0
202301030540,Shau Kei Wan,16.5,15.8
202301030540,Shek Kong,16.6,14.9
202301030540,Sheung Shui,16.6,14.9
202301030540,Stanley,17.0,16.3
202301030540,Ta Kwu Ling,15.8,14.3
202301030540,Tai Lung,16.3,14.8
202301030540,Tai Mei Tuk,16.2,14.9
202301030540,Tai Mo Shan,10.6 /
202301030540,Tai Po,16.2,15.2
202301030540,Tate's Cairn,12.0,10.2
202301030540,The Peak,14.3,12.9
202301030540,Tseung Kwan O,16.4,15.5
202301030540,Tsing Yi,18.0,16.4
202301030540,Tsuen Wan Ho Koon,15.5,13.8
202301030540,Tsuen Wan Shing Mun Valley,16.0,14.7
202301030540,Tuen Mun,17.4,15.8
202301030540,Waglan Island,16.6,15.3
202301030540,Wetland Park,16.9,15.4
202301030540,Wong Chuk Hang,17.6,16.5
202301030540,Wong Tai Sin,17.2,15.9
202301030540,Yuen Long Park,16.8,15.2
