Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301010050,Chek Lap Kok,16.1,15.6
202301010050,Cheung Chau,14.5,14.4
202301010050,Clear Water Bay,15.5,14.7
202301010050,Happy Valley,16.7,16.4
202301010050,HK Observatory,16.3,16.2
202301010050,HK Park,16.0,15.7
202301010050,Kai Tak Runway Park,16.5,16.1
202301010050,Kau Sai Chau,14.1,14.0
202301010050,King's Park,15.6,15.2
202301010050,Kowloon City,15.0,14.7
202301010050,Kwun Tong,15.8,15.3
202301010050,Lau Fau Shan,13.5,13.1
202301010050,Ngong Ping,10.3 /
202301010050,Pak Tam Chung,13.0,12.2
202301010050,Peng Chau,15.3,15.0
202301010050,Sai Kung,15.3,15.0
202301010050,Sha Tin,15.4,15.2
202301010050,Sham Shui Po,15.4,15.3
202301010050,Shau Kei Wan,15.6,15.2
202301010050,Shek Kong,11.8,11.4
202301010050,Sheung Shui,12.6,12.1
202301010050,Stanley,16.3,15.9
202301010050,Ta Kwu Ling,9.9 /
202301010050,Tai Lung,10.8,10.6
202301010050,Tai Mei Tuk,14.5,14.0
202301010050,Tai Mo Shan,8.4 /
202301010050,Tai Po,14.0,13.4
202301010050,Tate's Cairn,11.5,10.2
202301010050,The Peak,13.0,12.9
202301010050,Tseung Kwan O,15.2,14.4
202301010050,Tsing Yi,16.4,16.3
202301010050,Tsuen Wan Ho Koon,13.8,13.5
202301010050,Tsuen Wan Shing Mun Valley,14.5,13.9
202301010050,Tuen Mun,14.7,14.5
202301010050,Waglan Island,15.8,15.5
202301010050,Wetland Park,12.8,12.0
202301010050,Wong Chuk Hang,16.2,16.0
202301010050,Wong Tai Sin,15.6,15.4
202301010050,Yuen Long Park,13.5,12.8
