Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301060540,Chek Lap Kok,18.5,17.1
202301060540,Cheung Chau,15.9,15.5
202301060540,Clear Water Bay,16.8,15.8
202301060540,Happy Valley,17.3,16.2
202301060540,HK Observatory,17.5,17.0
202301060540,HK Park,16.9,16.1
202301060540,Kai Tak Runway Park,18.0,16.8
202301060540,Kau Sai Chau,14.7,13.9
202301060540,King's Park,16.5,16.0
202301060540,Kowloon City,17.4,15.6
202301060540,Kwun Tong,16.5,15.4
202301060540,Lau Fau Shan,15.5,15.2
202301060540,Ngong Ping,15.5,13.2
202301060540,Pak Tam Chung,11.5,10.4
202301060540,Peng Chau,16.9,16.3
202301060540,Sai Kung,16.9,15.0
202301060540,Sha Tin,16.6,15.7
202301060540,Sham Shui Po,16.6,16.2
202301060540,Shau Kei Wan,16.8,15.7
202301060540,Shek Kong,14.6,14.0
202301060540,Sheung Shui,16.6,14.7
202301060540,Stanley,16.8,16.1
202301060540,Ta Kwu Ling,16.1,13.4
202301060540,Tai Lung,13.9,13.3
202301060540,Tai Mei Tuk,16.3,15.7
202301060540,Tai Mo Shan,13.8,11.3
202301060540,Tai Po,15.5,14.8
202301060540,Tate's Cairn,15.0,13.1
202301060540,The Peak,15.6,14.1
202301060540,Tseung Kwan O,16.3,15.0
202301060540,Tsing Yi,17.0,15.9
202301060540,Tsuen Wan Ho Koon,14.8,14.3
202301060540,Tsuen Wan Shing Mun Valley,14.7,14.3
202301060540,Tuen Mun,17.0,15.7
202301060540,Waglan Island,16.9,16.1
202301060540,Wetland Park,15.6,15.1
202301060540,Wong Chuk Hang,16.2,15.2
202301060540,Wong Tai Sin,17.6,15.7
202301060540,Yuen Long Park,15.0,14.1
