Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301011220,Chek Lap Kok,16.1,13.4
202301011220,Cheung Chau,17.6,12.9
202301011220,Clear Water Bay,17.6,13.0
202301011220,Happy Valley,19.6,15.3
202301011220,HK Observatory,18.6,14.5
202301011220,HK Park,18.0,14.6
202301011220,Kai Tak Runway Park,19.2,14.6
202301011220,Kau Sai Chau,17.9,12.2
202301011220,King's Park,18.1,13.7
202301011220,Kowloon City,17.9,13.2
202301011220,Kwun Tong,18.0,13.3
202301011220,Lau Fau Shan,15.8,11.6
202301011220,Ngong Ping,12.0 /
202301011220,Pak Tam Chung,17.0,10.8
202301011220,Peng Chau,16.8,13.2
202301011220,Sai Kung,16.9,13.0
202301011220,Sha Tin,17.2,13.3
202301011220,Sham Shui Po,18.9,13.7
202301011220,Shau Kei Wan,18.5,13.9
202301011220,Shek Kong,16.9,11.2
202301011220,Sheung Shui,17.0,12.0
202301011220,Stanley,18.3,14.5
202301011220,Ta Kwu Ling,16.3 /
202301011220,Tai Lung,16.6,10.3
202301011220,Tai Mei Tuk,18.6,12.5
202301011220,Tai Mo Shan,13.2 /
202301011220,Tai Po,16.2,12.0
202301011220,Tate's Cairn,14.1 /
202301011220,The Peak,15.1,11.4
202301011220,Tseung Kwan O,18.9,13.4
202301011220,Tsing Yi,19.1,14.5
202301011220,Tsuen Wan Ho Koon,16.5,11.7
202301011220,Tsuen Wan Shing Mun Valley,18.8,11.6
202301011220,Tuen Mun,15.9,13.0
202301011220,Waglan Island,17.8,13.9
202301011220,Wetland Park,17.6,11.8
202301011220,Wong Chuk Hang,19.2,14.9
202301011220,Wong Tai Sin,18.7,13.9
202301011220,Yuen Long Park,16.5,11.9
