Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301130110,Chek Lap Kok,21.3,20.7
202301130110,Cheung Chau,19.1,18.9
202301130110,Clear Water Bay,17.9,17.8
202301130110,Happy Valley,20.0,19.9
202301130110,HK Observatory,19.2,18.9
202301130110,HK Park,19.0,18.9
202301130110,Kai Tak Runway Park,19.0,18.6
202301130110,Kau Sai Chau,18.4,18.3
202301130110,King's Park,18.7,18.6
202301130110,Kowloon City,18.7,18.5
202301130110,Kwun Tong,18.7,18.3
202301130110,Lau Fau Shan,19.9,19.7
202301130110,Ngong Ping,19.0,18.6
202301130110,Pak Tam Chung,18.2,18.1
202301130110,Peng Chau,19.5,19.3
202301130110,Sai Kung,18.7,18.5
202301130110,Sha Tin,20.1,19.8
202301130110,Sham Shui Po,19.9,19.8
202301130110,Shau Kei Wan,18.1,17.9
202301130110,Shek Kong,21.2,21.0
202301130110,Sheung Shui,19.9,19.8
202301130110,Stanley,18.7,18.3
202301130110,Ta Kwu Ling,19.9,19.8
202301130110,Tai Lung,20.4,19.7
202301130110,Tai Mei Tuk,18.8,18.7
202301130110,Tai Mo Shan,16.9,16.2
202301130110,Tai Po,19.3,19.1
202301130110,Tate's Cairn,16.8,16.0
202301130110,The Peak,19.2,19.0
202301130110,Tseung Kwan O,18.2,18.1
202301130110,Tsing Yi,20.6,20.3
202301130110,Tsuen Wan Ho Koon,19.5,19.4
202301130110,Tsuen Wan Shing Mun Valley,20.5,20.1
202301130110,Tuen Mun,20.8,20.7
202301130110,Waglan Island,17.6,17.5
202301130110,Wetland Park,20.5,20.2
202301130110,Wong Chuk Hang,21.3,21.2
202301130110,Wong Tai Sin,19.7,19.6
202301130110,Yuen Long Park,21.0,20.5
