Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301141330,Chek Lap Kok,26.4,21.0
202301141330,Cheung Chau,24.6,19.9
202301141330,Clear Water Bay,25.1,19.8
202301141330,Happy Valley,27.3,22.1
202301141330,HK Observatory,24.5,21.8
202301141330,HK Park,24.8,21.2
202301141330,Kai Tak Runway Park,26.1,20.7
202301141330,Kau Sai Chau,27.3,19.8
202301141330,King's Park,24.6,21.6
202301141330,Kowloon City,27.6,21.2
202301141330,Kwun Tong,25.4,21.3
202301141330,Lau Fau Shan,24.1,20.3
202301141330,Ngong Ping,21.3,18.8
202301141330,Pak Tam Chung,26.9,18.3
202301141330,Peng Chau,24.8,20.5
202301141330,Sai Kung,23.4,20.1
202301141330,Sha Tin,27.2,21.3
202301141330,Sham Shui Po,26.7,21.1
202301141330,Shau Kei Wan,23.1,21.1
202301141330,Shek Kong,27.7,20.0
202301141330,Sheung Shui,25.9,20.1
202301141330,Stanley,24.1,20.4
202301141330,Ta Kwu Ling,27.6,18.7
202301141330,Tai Lung,26.4,20.2
202301141330,Tai Mei Tuk,27.6,20.0
202301141330,Tai Mo Shan,19.0,16.6
202301141330,Tai Po,25.8,19.9
202301141330,Tate's Cairn,20.7,18.9
202301141330,The Peak,21.8,19.9
202301141330,Tseung Kwan O,26.0,20.9
202301141330,Tsing Yi,25.5,21.1
202301141330,Tsuen Wan Ho Koon,24.3,19.6
202301141330,Tsuen Wan Shing Mun Valley,25.6,19.9
202301141330,Tuen Mun,27.1,20.9
202301141330,Waglan Island,25.3,19.7
202301141330,Wetland Park,26.0,20.0
202301141330,Wong Chuk Hang,24.4,21.5
202301141330,Wong Tai Sin,27.5,21.6
202301141330,Yuen Long Park,29.1,20.3
