Date time,Automatic Weather Station,Maximum Air Temperature Since Midnight(degree Celsius),Minimum Air Temperature Since Midnight(degree Celsius)
202301060500,Chek Lap Kok,18.5,17.1
202301060500,Cheung Chau,15.9,15.5
202301060500,Clear Water Bay,16.8,16.0
202301060500,Happy Valley,17.3,16.5
202301060500,HK Observatory,17.5,17.1
202301060500,HK Park,16.9,16.1
202301060500,Kai Tak Runway Park,17.2,16.8
202301060500,Kau Sai Chau,14.7,13.9
202301060500,King's Park,16.5,16.1
202301060500,Kowloon City,16.3,15.6
202301060500,Kwun Tong,16.1,15.4
202301060500,Lau Fau Shan,15.5,15.2
202301060500,Ngong Ping,15.5,13.9
202301060500,Pak Tam Chung,11.4,10.4
202301060500,Peng Chau,16.9,16.3
202301060500,Sai Kung,15.5,15.0
202301060500,Sha Tin,16.4,15.7
202301060500,Sham Shui Po,16.6,16.2
202301060500,Shau Kei Wan,16.3,15.7
202301060500,Shek Kong,14.6,14.0
202301060500,Sheung Shui,16.6,14.8
202301060500,Stanley,16.8,16.5
202301060500,Ta Kwu Ling,16.1,13.6
202301060500,Tai Lung,13.9,13.5
202301060500,Tai Mei Tuk,16.3,15.8
202301060500,Tai Mo Shan,13.8,12.3
202301060500,Tai Po,15.5,14.8
202301060500,Tate's Cairn,15.0,13.6
202301060500,The Peak,15.6,14.1
202301060500,Tseung Kwan O,16.3,15.2
202301060500,Tsing Yi,17.0,16.1
202301060500,Tsuen Wan Ho Koon,14.8,14.3
202301060500,Tsuen Wan Shing Mun Valley,14.7,14.5
202301060500,Tuen Mun,17.0,15.7
202301060500,Waglan Island,16.9,16.2
202301060500,Wetland Park,15.6,15.1
202301060500,Wong Chuk Hang,16.2,15.2
202301060500,Wong Tai Sin,16.4,15.7
202301060500,Yuen Long Park,15.0,14.1
